customer_id,segment,uplift_score,predicted_clv,priority_score,allocated_budget,expected_gain,expected_roi
C000681,Sure Things,0.00083,815886.3548524949,0.381776,5000,677.19,-0.8646
C018250,Sure Things,0.00086,815719.4061865701,0.381775,5000,701.52,-0.8597
C016042,Sure Things,0.000885,815118.5356454022,0.381748,5000,721.38,-0.8557
C006723,Sure Things,0.000708,815851.6255524554,0.381743,5000,577.62,-0.8845
C012126,Sure Things,0.004301,799008.3085531342,0.381738,5000,3436.53,-0.3127
C003149,Sure Things,0.007369,784673.4375969054,0.381737,5000,5782.26,0.1565
C005936,Sure Things,0.00092,814166.8819461804,0.381705,5000,749.03,-0.8502
C002382,Sure Things,0.000663,815264.3243659657,0.381699,5000,540.52,-0.8919
C018313,Sure Things,0.00084,814401.8342079221,0.381697,5000,684.1,-0.8632
C016427,Sure Things,0.00084,814152.8205926963,0.381683,5000,683.89,-0.8632
C019047,Sure Things,0.000651,814932.2140385499,0.381678,5000,530.52,-0.8939
C009255,Sure Things,0.000674,814466.9922622514,0.381658,5000,548.95,-0.8902
C016769,Sure Things,0.001919,808559.8999364802,0.381652,5000,1551.63,-0.6897
C019608,Sure Things,0.000907,813240.9656251109,0.38165,5000,737.61,-0.8525
C001696,Sure Things,0.001038,812599.9599849973,0.381649,5000,843.48,-0.8313
C000406,Sure Things,0.0017,809161.0166406917,0.381629,5000,1375.57,-0.7249
C017551,Sure Things,0.00059,814315.120749466,0.381628,5000,480.45,-0.9039
C008202,Sure Things,0.001065,811882.7023446372,0.381616,5000,864.66,-0.8271
C004921,Sure Things,0.000465,814499.9468221086,0.381606,5000,378.74,-0.9243
C010720,Sure Things,0.000882,812519.2979210868,0.381604,5000,716.64,-0.8567
C016592,Sure Things,0.000818,812716.3987398427,0.381599,5000,664.8,-0.867
C013101,Sure Things,0.000776,812860.51109061,0.381596,5000,630.78,-0.8738
C019912,Sure Things,0.000468,814264.5869428517,0.381594,5000,381.08,-0.9238
C003411,Sure Things,0.009566,771805.9370415254,0.381592,5000,7383.1,0.4766
C000736,Sure Things,0.002253,805788.2483180338,0.381586,5000,1815.44,-0.6369
C010876,Sure Things,0.000799,812451.8443393838,0.381579,5000,649.15,-0.8702
C000318,Sure Things,0.000935,811779.1285069119,0.381577,5000,759.01,-0.8482
C010986,Sure Things,0.000518,813394.0892350986,0.381559,5000,421.34,-0.9157
C016352,Sure Things,0.000551,813174.7314705586,0.381555,5000,448.06,-0.9104
C015249,Sure Things,0.000604,812688.8957133038,0.381542,5000,490.86,-0.9018
C009431,Sure Things,0.00092,811094.3254090309,0.381535,5000,746.21,-0.8508
C014732,Sure Things,0.000879,811160.2142689473,0.381528,5000,713.01,-0.8574
C016506,Sure Things,0.000635,812215.2929190226,0.381524,5000,515.76,-0.8968
C016986,Sure Things,0.000987,810513.9859490137,0.381521,5000,799.98,-0.84
C002081,Sure Things,0.000904,810905.8749652344,0.381521,5000,733.06,-0.8534
C008474,Sure Things,0.001161,809579.3321878586,0.381514,5000,939.92,-0.812
C010082,Sure Things,0.00089,810470.5240670677,0.381493,5000,721.32,-0.8557
C007232,Sure Things,0.000458,812438.4006774504,0.381491,5000,372.1,-0.9256
C009465,Sure Things,0.000965,810014.5623544992,0.381487,5000,781.66,-0.8437
C015239,Sure Things,0.000985,809888.3124669913,0.381486,5000,797.74,-0.8405
C004428,Sure Things,0.000864,810207.5359581751,0.381472,5000,700.02,-0.86
C016789,Sure Things,0.009699,769003.3022994021,0.381472,5000,7458.56,0.4917
C011729,Sure Things,0.000577,811490.4295817093,0.381469,5000,468.23,-0.9064
C010734,Sure Things,0.000973,809580.1917880399,0.381466,5000,787.72,-0.8425
C014735,Sure Things,0.000688,810397.0623160012,0.381437,5000,557.55,-0.8885
C001601,Sure Things,0.000621,810358.2773720681,0.381418,5000,503.23,-0.8994
C003162,Sure Things,0.000941,808748.0871705626,0.381412,5000,761.03,-0.8478
C005110,Sure Things,0.000893,808854.9704353933,0.381405,5000,722.31,-0.8555
C013054,Sure Things,0.000865,808973.9131667032,0.381404,5000,699.76,-0.86
C011355,Sure Things,0.029171,676808.2977823819,0.381396,5000,19743.17,2.9486
C014329,Sure Things,0.00401,793973.8173603574,0.381386,5000,3183.84,-0.3632
C007957,Sure Things,0.03637,642933.2832566553,0.381379,5000,23383.48,3.6767
C007375,Sure Things,0.000602,809598.7776502512,0.381371,5000,487.38,-0.9025
C010420,Sure Things,0.001081,807351.6280123523,0.381371,5000,872.75,-0.8254
C010263,Sure Things,0.004316,792215.515075624,0.381368,5000,3419.2,-0.3162
C004995,Sure Things,0.000742,808632.3515875941,0.381354,5000,600.01,-0.88
C006404,Sure Things,0.000483,809640.63776448,0.381343,5000,391.06,-0.9218
C012877,Sure Things,0.001179,806376.2462762342,0.381342,5000,950.72,-0.8099
C016133,Sure Things,0.001442,804905.0859092539,0.381329,5000,1160.67,-0.7679
C007088,Sure Things,0.000417,809666.6618162391,0.381327,5000,337.63,-0.9325
C011891,Sure Things,0.000747,808051.8109653824,0.381323,5000,603.61,-0.8793
C012225,Sure Things,0.002987,797478.830767495,0.381316,5000,2382.07,-0.5236
C007720,Sure Things,0.000828,807407.5192907065,0.381309,5000,668.53,-0.8663
C008730,Sure Things,0.000902,806988.7189336913,0.381305,5000,727.9,-0.8544
C016228,Sure Things,0.000476,808830.1410736036,0.381297,5000,385.0,-0.923
C006225,Sure Things,0.00086,806768.9605316075,0.381282,5000,693.82,-0.8612
C008246,Sure Things,0.00066,807622.1261715194,0.381277,5000,533.03,-0.8934
C011595,Sure Things,0.000658,807397.3702866139,0.381264,5000,531.27,-0.8937
C004594,Sure Things,0.000518,807941.6621029846,0.381258,5000,418.51,-0.9163
C018404,Sure Things,0.001025,805532.7441188799,0.381256,5000,825.67,-0.8349
C016200,Sure Things,0.002182,800020.7144551702,0.38125,5000,1745.65,-0.6509
C010981,Sure Things,0.000715,806730.4895253509,0.381242,5000,576.81,-0.8846
C018858,Sure Things,0.001345,803737.4148116335,0.381239,5000,1081.03,-0.7838
C015951,Sure Things,0.000775,806278.7023336666,0.381233,5000,624.87,-0.875
C001858,Sure Things,0.021745,708463.3629012341,0.381232,5000,15405.54,2.0811
C014930,Sure Things,0.000925,805250.2813253328,0.381215,5000,744.86,-0.851
C019816,Sure Things,0.000932,804835.1490438438,0.381194,5000,750.11,-0.85
C008510,Sure Things,0.00121,803387.5092162144,0.381185,5000,972.1,-0.8056
C007829,Sure Things,0.001098,803863.2202519863,0.381183,5000,882.64,-0.8235
C004371,Sure Things,0.00082,805081.1934880303,0.381178,5000,660.17,-0.868
C019453,Sure Things,0.003962,790403.6041449464,0.381177,5000,3131.58,-0.3737
C016690,Sure Things,0.001125,803627.5164387967,0.381177,5000,904.08,-0.8192
C002737,Sure Things,0.101365,335936.0525235423,0.381164,5000,34052.16,5.8104
C015005,Sure Things,0.000941,804164.1555385564,0.381159,5000,756.72,-0.8487
C004788,Sure Things,0.00063,805422.173841598,0.381148,5000,507.42,-0.8985
C003014,Sure Things,0.009294,764898.9017196954,0.381142,5000,7108.97,0.4218
C018696,Sure Things,0.001127,802824.6122658858,0.381133,5000,904.78,-0.819
C000552,Sure Things,0.001069,802939.0748639237,0.381124,5000,858.34,-0.8283
C015042,Sure Things,0.001136,802502.976922048,0.381118,5000,911.64,-0.8177
C018274,Sure Things,0.000934,803408.0054413197,0.381116,5000,750.38,-0.8499
C013525,Sure Things,0.000693,804283.4967065278,0.381102,5000,557.37,-0.8885
C016425,Sure Things,0.000533,804688.8107284484,0.381083,5000,428.9,-0.9142
C005344,Sure Things,0.000807,803399.5846161271,0.381082,5000,648.34,-0.8703
C013543,Sure Things,0.000606,803837.2266001899,0.381055,5000,487.13,-0.9026
C006223,Sure Things,0.001983,797186.2608227795,0.381042,5000,1580.82,-0.6838
C004444,Sure Things,0.001449,799409.2516875213,0.381028,5000,1158.34,-0.7683
C017369,Sure Things,0.000977,801540.902507442,0.381024,5000,783.11,-0.8434
C019680,Sure Things,0.000756,802334.4004855779,0.381011,5000,606.56,-0.8787
C005495,Sure Things,0.000768,802269.4942062054,0.38101,5000,616.14,-0.8768
C005101,Sure Things,0.000522,803206.413325658,0.380999,5000,419.27,-0.9161
C011372,Sure Things,0.000558,803013.4380873012,0.380997,5000,448.08,-0.9104
C003390,Sure Things,0.001118,800356.2055815047,0.380995,5000,894.8,-0.821
C004278,Sure Things,0.000535,802937.4931456447,0.380987,5000,429.57,-0.9141
C011967,Sure Things,0.001054,800519.7827118409,0.380987,5000,843.75,-0.8312
C001850,Sure Things,0.000695,802170.9022773473,0.380986,5000,557.51,-0.8885
C015189,Sure Things,0.001246,799493.7935183751,0.38098,5000,996.17,-0.8008
C000426,Sure Things,0.000966,800728.808209618,0.380976,5000,773.5,-0.8453
C001543,Sure Things,0.001357,798857.9784804183,0.380974,5000,1084.05,-0.7832
C003183,Sure Things,0.000693,801922.6577988961,0.380972,5000,555.73,-0.8889
C009786,Sure Things,0.000745,801576.3180026442,0.380966,5000,597.17,-0.8806
C008841,Sure Things,0.02084,707845.1046256404,0.380965,5000,14751.49,1.9503
C008114,Sure Things,0.000961,800463.4949688752,0.38096,5000,769.25,-0.8462
C012421,Sure Things,0.000687,801673.3027323401,0.380957,5000,550.75,-0.8898
C014727,Sure Things,0.000681,801619.7451970414,0.380952,5000,545.9,-0.8908
C007714,Sure Things,0.001246,798986.1319821728,0.380952,5000,995.54,-0.8009
C008634,Sure Things,0.000588,801516.4994861698,0.380922,5000,471.29,-0.9057
C001762,Sure Things,0.001384,797613.1173905032,0.380912,5000,1103.9,-0.7792
C009962,Sure Things,0.000778,800323.9385809001,0.380906,5000,622.65,-0.8755
C005107,Sure Things,0.003752,786292.5843736111,0.380897,5000,2950.17,-0.41
C016121,Sure Things,0.086195,401707.29898723017,0.38089,5000,34625.16,5.925
C016919,Sure Things,0.00126,797797.2698817855,0.38089,5000,1005.22,-0.799
C007848,Sure Things,0.000444,801532.1272389655,0.380886,5000,355.88,-0.9288
C009407,Sure Things,0.002528,791784.7816970405,0.380885,5000,2001.63,-0.5997
C019597,Sure Things,0.000989,798905.2322230134,0.380882,5000,790.12,-0.842
C004624,Sure Things,0.000819,799268.613902567,0.380858,5000,654.6,-0.8691
C017342,Sure Things,0.005423,777759.7806683475,0.380856,5000,4217.79,-0.1564
C011981,Sure Things,0.000972,798404.296538374,0.38085,5000,776.05,-0.8448
C005132,Sure Things,0.000665,799789.6546027695,0.380847,5000,531.86,-0.8936
C005413,Sure Things,0.001064,797739.417050399,0.380837,5000,848.79,-0.8302
C019659,Sure Things,0.000544,800155.6531986917,0.380836,5000,435.28,-0.9129
C000588,Sure Things,0.003433,786634.781316116,0.380834,5000,2700.52,-0.4599
C016510,Sure Things,0.000757,799067.6981922151,0.380831,5000,604.89,-0.879
C012627,Sure Things,0.000606,799577.2063136137,0.38082,5000,484.54,-0.9031
C012794,Sure Things,0.001153,796841.3288863014,0.38081,5000,918.76,-0.8162
C010208,Sure Things,0.000834,798263.2474671582,0.380806,5000,665.75,-0.8668
C018975,Sure Things,0.001141,796801.1838325805,0.380805,5000,909.15,-0.8182
C008653,Sure Things,0.004543,780899.2244853148,0.380803,5000,3547.63,-0.2905
C005012,Sure Things,0.000436,799906.1766691732,0.380795,5000,348.76,-0.9302
C013082,Sure Things,0.001228,796175.618548404,0.380793,5000,977.7,-0.8045
C019407,Sure Things,0.000469,799485.1106215375,0.38078,5000,374.96,-0.925
C009684,Sure Things,0.000617,798595.0040924513,0.380769,5000,492.73,-0.9015
C000130,Sure Things,0.00073,797677.4996710238,0.380747,5000,582.3,-0.8835
C006848,Sure Things,0.000469,798447.8162734006,0.380723,5000,374.47,-0.9251
C005297,Sure Things,0.000663,797474.1717434481,0.380719,5000,528.73,-0.8943
C014860,Sure Things,0.000739,796891.0160312785,0.380706,5000,588.9,-0.8822
C008536,Sure Things,0.001816,791852.607015975,0.380706,5000,1438.0,-0.7124
C012863,Sure Things,0.000569,797658.020968056,0.380705,5000,453.87,-0.9092
C008235,Sure Things,0.00086,796157.6325967967,0.380697,5000,684.7,-0.8631
C015406,Sure Things,0.000551,797575.0888325841,0.380696,5000,439.46,-0.9121
C017454,Sure Things,0.001087,795074.6671564393,0.380696,5000,864.25,-0.8272
C011151,Sure Things,0.000831,795808.0049492207,0.38067,5000,661.32,-0.8677
C012271,Sure Things,0.000653,796601.3390760664,0.380668,5000,520.18,-0.896
C018078,Sure Things,0.000731,796160.3463605898,0.380664,5000,581.99,-0.8836
C001405,Sure Things,0.000852,795521.0096932049,0.38066,5000,677.78,-0.8644
C002964,Sure Things,0.002189,789111.9746030796,0.38065,5000,1727.37,-0.6545
C002972,Sure Things,0.000833,795055.0943222521,0.380629,5000,662.28,-0.8675
C007139,Sure Things,0.000606,795925.7606591899,0.380619,5000,482.33,-0.9035
C007564,Sure Things,0.000775,794878.3852118418,0.380605,5000,616.03,-0.8768
C006466,Sure Things,0.000911,794080.2032598091,0.380596,5000,723.41,-0.8553
C018902,Sure Things,0.023093,690633.6686953083,0.380596,5000,15948.8,2.1898
C006207,Sure Things,0.002778,785132.4547237211,0.380582,5000,2181.1,-0.5638
C019903,Sure Things,0.000641,794903.4053997468,0.380572,5000,509.53,-0.8981
C011971,Sure Things,0.000546,795056.8725452925,0.380556,5000,434.1,-0.9132
C000443,Sure Things,0.001102,792461.461855407,0.380556,5000,873.29,-0.8253
C003414,Sure Things,0.00129,791316.8787153017,0.380541,5000,1020.8,-0.7958
C011769,Sure Things,0.000922,793040.1511964883,0.380541,5000,731.18,-0.8538
C016265,Sure Things,0.031211,651696.064824303,0.380536,5000,20340.09,3.068
C003963,Sure Things,0.000528,794759.0858538554,0.380535,5000,419.63,-0.9161
C014119,Sure Things,0.00089,793044.5888017091,0.380533,5000,705.81,-0.8588
C009941,Sure Things,0.000915,792393.9440115265,0.380504,5000,725.04,-0.855
C013261,Sure Things,0.000992,792018.8528435554,0.380503,5000,785.68,-0.8429
C005536,Sure Things,0.000918,792322.8570488464,0.380501,5000,727.35,-0.8545
C008801,Sure Things,0.00066,793496.405029676,0.380499,5000,523.71,-0.8953
C010865,Sure Things,0.00078,792708.5609988143,0.380487,5000,618.31,-0.8763
C013696,Sure Things,0.000887,792185.7405901114,0.380485,5000,702.67,-0.8595
C019526,Sure Things,0.000696,792980.5136686019,0.38048,5000,551.91,-0.8896
C017051,Sure Things,0.00259,784049.5859829957,0.380475,5000,2030.69,-0.5939
C012946,Sure Things,0.000762,792531.2702766903,0.380472,5000,603.91,-0.8792
C017404,Sure Things,0.017868,712654.1752888565,0.380466,5000,12733.7,1.5467
C004056,Sure Things,0.000469,793630.9665359906,0.380457,5000,372.21,-0.9256
C003424,Sure Things,0.000581,793072.2783904768,0.380455,5000,460.77,-0.9078
C010334,Sure Things,0.001115,790581.0886804493,0.380455,5000,881.5,-0.8237
C007971,Sure Things,0.00084,791509.2714521014,0.380436,5000,664.87,-0.867
C004749,Sure Things,0.001104,790225.3169296843,0.380433,5000,872.41,-0.8255
C016324,Sure Things,0.000378,793570.7825341827,0.380431,5000,299.97,-0.94
C001911,Sure Things,0.000818,791017.1909829606,0.380403,5000,647.05,-0.8706
C012536,Sure Things,0.000944,790285.0937759337,0.380395,5000,746.03,-0.8508
C009146,Sure Things,0.00095,790130.135739244,0.380388,5000,750.62,-0.8499
C007488,Sure Things,0.005361,769506.3077049119,0.380385,5000,4125.32,-0.1749
C002375,Sure Things,0.00088,790203.3049879619,0.380374,5000,695.38,-0.8609
C000301,Sure Things,0.000799,790441.472586812,0.380367,5000,631.56,-0.8737
C002578,Sure Things,0.02232,690028.5630418091,0.380364,5000,15401.44,2.0803
C014630,Sure Things,0.027282,666866.2979655701,0.380363,5000,18193.45,2.6387
C012698,Sure Things,0.148403,101958.63406744885,0.380359,5000,15130.97,2.0262
C007552,Sure Things,0.00085,790019.6850165913,0.380356,5000,671.52,-0.8657
C004607,Sure Things,0.000488,791500.1235089392,0.380345,5000,386.25,-0.9228
C012560,Sure Things,0.000632,790621.6883005245,0.380334,5000,499.67,-0.9001
C011158,Sure Things,0.000807,789586.6850382233,0.380322,5000,637.2,-0.8726
C019586,Sure Things,0.000902,789137.290914578,0.380321,5000,711.8,-0.8576
C011314,Sure Things,0.003293,777608.6532419744,0.3803,5000,2560.67,-0.4879
C017785,Sure Things,0.000493,790591.2659386479,0.380296,5000,389.76,-0.922
C011817,Sure Things,0.00087,788764.6633095769,0.380292,5000,686.23,-0.8628
C006325,Sure Things,0.000883,788668.5749796827,0.38029,5000,696.39,-0.8607
C011563,Sure Things,0.002546,780755.7314060079,0.380282,5000,1987.8,-0.6024
C016395,Sure Things,0.000958,788095.3404020111,0.380278,5000,755.0,-0.849
C016220,Sure Things,0.000889,788296.4262936931,0.380271,5000,700.8,-0.8598
C006215,Sure Things,0.000418,790291.4913648706,0.38026,5000,330.34,-0.9339
C006218,Sure Things,0.000865,788162.174936161,0.380258,5000,681.76,-0.8636
C009469,Sure Things,0.00114,786865.4182351592,0.380257,5000,897.03,-0.8206
C019044,Sure Things,0.004335,771819.3057972939,0.380249,5000,3345.84,-0.3308
C017780,Sure Things,0.001063,786793.3334628848,0.380233,5000,836.36,-0.8327
C005831,Sure Things,0.000877,787594.463348355,0.38023,5000,690.72,-0.8619
C006493,Sure Things,0.001047,786724.4765375489,0.380225,5000,823.7,-0.8353
C001121,Sure Things,0.000478,789010.9652178003,0.380205,5000,377.15,-0.9246
C017169,Sure Things,0.000825,787380.449100593,0.380205,5000,649.59,-0.8701
C007825,Sure Things,0.00079,787267.1930588244,0.380189,5000,621.94,-0.8756
C007580,Sure Things,0.000942,786519.5312223232,0.380187,5000,740.9,-0.8518
C011799,Sure Things,0.006736,759292.1327917709,0.380176,5000,5114.59,0.0229
C012844,Sure Things,0.000517,788265.2927014781,0.380174,5000,407.53,-0.9185
C000162,Sure Things,0.00338,774775.6199992306,0.380167,5000,2618.74,-0.4763
C019874,Sure Things,0.000832,786646.6282433553,0.380166,5000,654.49,-0.8691
C003650,Sure Things,0.00119,784937.5858972452,0.380164,5000,934.08,-0.8132
C000388,Sure Things,0.000508,787864.0424206618,0.38015,5000,400.23,-0.92
C013881,Sure Things,0.021327,690538.1168673675,0.380137,5000,14727.11,1.9454
C004796,Sure Things,0.000636,786772.6850176547,0.380123,5000,500.39,-0.8999
C013593,Sure Things,0.001384,783301.5812939224,0.380123,5000,1084.09,-0.7832
C003266,Sure Things,0.001041,784686.8299510905,0.380112,5000,816.86,-0.8366
C018212,Sure Things,0.032904,636025.5034697393,0.380108,5000,20927.78,3.1856
C017131,Sure Things,0.01416,723316.9638626794,0.380101,5000,10242.17,1.0484
C019447,Sure Things,0.008167,751179.0881873916,0.380096,5000,6134.88,0.227
C004365,Sure Things,0.000926,784711.3356193721,0.380083,5000,726.64,-0.8547
C010274,Sure Things,0.003633,771646.6058163788,0.380059,5000,2803.39,-0.4393
C019670,Sure Things,0.002846,775287.1965943181,0.380058,5000,2206.47,-0.5587
C012298,Sure Things,0.000548,786018.642946712,0.380058,5000,430.74,-0.9139
C013071,Sure Things,0.059136,512727.8623797328,0.380055,5000,30320.67,5.0641
C017893,Sure Things,0.000781,784819.8231731775,0.380052,5000,612.94,-0.8774
C009901,Sure Things,0.000544,785614.8811439744,0.380035,5000,427.37,-0.9145
C007308,Sure Things,0.000474,785784.944117446,0.380027,5000,372.46,-0.9255
C014910,Sure Things,0.000594,785208.6198784829,0.380026,5000,466.41,-0.9067
C004477,Sure Things,0.000926,783662.0078228548,0.380026,5000,725.67,-0.8549
C017718,Sure Things,0.000864,783898.956997345,0.380023,5000,677.29,-0.8645
C019567,Sure Things,0.00082,783948.7340849893,0.380014,5000,642.84,-0.8714
C008334,Sure Things,0.001263,781725.1693572605,0.380006,5000,987.32,-0.8025
C014668,Sure Things,0.005122,763534.0468388154,0.379995,5000,3910.82,-0.2178
C001277,Sure Things,0.000873,783243.2848690224,0.379989,5000,683.77,-0.8632
C018051,Sure Things,0.001123,782036.5780968892,0.379987,5000,878.23,-0.8244
C013396,Sure Things,0.022579,681911.852470516,0.379983,5000,15396.89,2.0794
C005565,Sure Things,0.000699,783900.4683077765,0.379981,5000,547.95,-0.8904
C005285,Sure Things,0.00095,782679.0783174122,0.379978,5000,743.55,-0.8513
C003609,Sure Things,0.017264,706476.2086979428,0.379971,5000,12196.61,1.4393
C018441,Sure Things,0.000592,784143.5852017822,0.379966,5000,464.21,-0.9072
C015588,Sure Things,0.000824,782810.5619814134,0.379953,5000,645.04,-0.871
C012354,Sure Things,0.000649,783547.3971172025,0.379948,5000,508.52,-0.8983
C000015,Sure Things,0.000962,782052.4440988721,0.379946,5000,752.33,-0.8495
