customer_id,segment,priority_score,churn_prob_control,uplift_score,predicted_clv,clv_percentile,is_high_value,is_treatment,churned
C001130,신규고객,0.0,0.013926,-0.064678,3757215.265044456,26.1,0,0,0
C001131,저가치-Lost Causes,0.0,0.000397,-0.000315,8185630.088271363,41.8,0,0,0
C001132,고가치-Lost Causes,0.0,0.000639,-0.000257,126482272.55152673,99.4,1,1,0
C001133,저가치-Lost Causes,0.0,0.001095,-0.003775,0.0,11.7,0,1,0
C001134,저가치-Lost Causes,0.0,0.000594,-0.000276,2637158.8294242383,24.8,0,1,0
C001135,저가치-Lost Causes,0.02,0.003242,0.001393,8072241.279666214,41.0,0,0,0
C001136,저가치-Lost Causes,0.0,0.000378,-0.000387,4133547.3951222985,26.6,0,0,0
C001137,신규고객,0.0,0.00187,-0.005336,3175255.291044455,25.4,0,0,0
C001138,고가치-Sure Things,0.24,0.003618,0.001664,102623955.05732632,94.9,1,0,0
C001139,저가치-Lost Causes,0.0,0.000692,-0.001171,0.0,11.7,0,1,0
C001140,신규고객,0.0,0.000625,-0.000192,10427366.111416385,53.6,0,1,0
C001141,저가치-Lost Causes,0.0,0.000412,-0.000167,3397322.606423962,25.6,0,1,0
C001142,저가치-Lost Causes,0.0,0.00604,-0.167967,0.0,11.7,0,0,0
C001143,저가치-Lost Causes,0.0,0.007196,-0.776531,12264507.420459092,60.6,0,1,1
C001144,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C001145,신규고객,0.0,0.007321,-0.060816,0.0,11.7,0,0,0
C001146,저가치-Lost Causes,0.0,0.005141,-0.017694,0.0,11.7,0,0,0
C001147,저가치-Lost Causes,0.0,0.000405,-0.000638,5787629.336066491,30.2,0,0,0
C001148,저가치-Lost Causes,0.0,0.001123,-0.007636,7813424.0992875025,39.6,0,0,0
C001149,신규고객,0.0,0.000716,0.000115,11926774.367956724,59.6,0,0,0
C001150,신규고객,0.0,0.001508,0.000183,18855812.756960623,75.7,0,0,0
C001151,저가치-Lost Causes,0.05,0.004543,0.003814,10077268.72782469,51.8,0,1,0
C001152,고가치-Sure Things,0.0,0.000614,1e-05,111559924.35908572,96.7,1,0,0
C001153,신규고객,0.06,0.002044,0.001431,29918817.695304196,89.1,1,0,0
C001154,저가치-Lost Causes,0.0,0.975621,-0.014816,0.0,11.7,0,1,1
C001155,신규고객,0.0,0.000639,-1e-05,106647837.02996984,95.6,1,0,0
C001156,고가치-Lost Causes,0.0,0.000639,-0.000202,139285127.76504323,99.9,1,0,0
C001157,고가치-Sure Things,0.03,0.000897,0.000274,91077748.74144152,92.5,1,1,0
C001158,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C001159,저가치-Lost Causes,0.0,0.00046,-0.002017,1737415.2067771691,24.2,0,0,0
C001160,신규고객,0.0,0.000727,-0.000113,114258430.66145034,97.4,1,1,0
C001161,저가치-Lost Causes,0.0,0.998343,0.000207,0.0,11.7,0,0,1
C001162,저가치-Lost Causes,0.0,0.000379,-0.000102,3999023.9187054248,26.4,0,0,0
C001163,신규고객,0.03,0.001803,0.001121,17705275.517586462,73.7,0,0,0
C001164,저가치-Lost Causes,0.01,0.001271,0.000497,19279506.132669024,76.5,0,1,0
C001165,저가치-Lost Causes,0.0,0.00146,0.00025,8491239.344967447,43.4,0,0,0
C001166,저가치-Lost Causes,0.0,0.001962,-0.026464,0.0,11.7,0,0,0
C001167,저가치-Lost Causes,0.0,0.000788,0.000242,13753453.174679363,65.5,0,1,0
C001168,저가치-Lost Causes,0.0,0.000298,-0.000488,3392942.4616333214,25.5,0,0,0
C001169,신규고객,0.16,0.998138,0.001906,59508330.98950485,90.4,1,1,1
C001170,저가치-Lost Causes,0.0,0.000663,-0.000766,5593480.619803824,29.8,0,1,0
C001171,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C001172,신규고객,0.05,0.002534,0.001739,22765102.935212083,82.3,1,0,0
C001173,신규고객,0.0,0.000752,-0.000385,0.0,11.7,0,1,0
C001174,신규고객,0.0,0.002684,0.000879,0.0,11.7,0,0,0
C001175,저가치-Lost Causes,0.0,0.000437,-0.000396,0.0,11.7,0,1,0
C001176,저가치-Lost Causes,0.0,0.00064,-0.000847,9934024.912460536,50.9,0,1,0
C001177,저가치-Lost Causes,0.0,0.000657,-0.000422,9901476.962343352,50.8,0,1,0
C001178,고가치-Lost Causes,0.0,0.050277,-0.661577,29060737.547638163,88.6,1,1,1
C001179,저가치-Lost Causes,0.01,0.001122,0.000507,19715197.337000128,77.1,0,1,0
C001180,저가치-Lost Causes,0.0,0.000614,-0.002148,0.0,11.7,0,1,0
C001181,고가치-Lost Causes,0.0,0.00069,-0.000164,22991131.484055307,82.6,1,1,0
C001182,고가치-Lost Causes,0.0,0.000614,-8e-05,131489188.96774636,99.7,1,1,0
C001183,신규고객,0.0,0.000823,0.000271,11834255.511338808,59.2,0,0,0
C001184,고가치-Sure Things,0.0,0.00067,3.3e-05,27332874.511128835,87.6,1,1,0
C001185,저가치-Lost Causes,0.0,0.006455,-0.011443,0.0,11.7,0,1,0
C001186,저가치-Lost Causes,0.0,0.000744,-0.000343,11417829.143279616,57.7,0,0,0
C001187,신규고객,0.0,0.001197,-0.005976,7138495.399165291,36.1,0,0,0
C001188,신규고객,0.0,0.009419,-0.006182,20643180.859045204,78.6,0,0,0
C001189,저가치-Lost Causes,0.01,0.002769,0.000543,15559501.855879167,69.3,0,1,0
C001190,저가치-Lost Causes,0.0,0.000412,-0.000744,4944256.6619453775,28.2,0,0,0
C001191,저가치-Lost Causes,0.0,0.000948,-0.003663,6316122.320097962,32.1,0,1,0
C001192,신규고객,0.0,0.985377,-0.011896,0.0,11.7,0,1,1
C001193,저가치-Lost Causes,0.0,0.007144,0.000152,14525306.67065917,67.2,0,0,0
C001194,저가치-Lost Causes,0.0,0.000654,1.6e-05,3061211.992848554,25.2,0,0,0
C001195,신규고객,0.0,0.001256,-0.000212,19094315.29240337,76.2,0,1,0
C001196,저가치-Lost Causes,0.0,0.000559,2.1e-05,9143933.139673913,46.9,0,1,0
C001197,저가치-Lost Causes,0.0,0.008075,-0.042189,5470597.926207324,29.4,0,1,0
C001198,저가치-Lost Causes,0.25,0.014684,0.009854,18614313.609334286,75.2,0,0,0
C001199,저가치-Lost Causes,0.0,0.004434,-0.062045,0.0,11.7,0,0,0
C001200,신규고객,0.0,0.000653,0.000107,9453973.139960364,48.4,0,0,0
C001201,신규고객,0.0,0.000694,-0.000236,15853896.945449352,69.9,0,1,0
C001202,저가치-Lost Causes,0.0,0.075707,-0.046033,0.0,11.7,0,1,0
C001203,신규고객,0.0,0.000515,-0.00038,0.0,11.7,0,1,0
C001204,고가치-Lost Causes,0.0,0.000727,-0.000168,118665391.41716844,98.3,1,1,0
C001205,고가치-Lost Causes,0.0,0.001754,-0.028911,109968078.4700293,96.3,1,0,0
C001206,신규고객,0.0,0.001055,9.1e-05,8946634.869297665,45.8,0,0,0
C001207,저가치-Lost Causes,0.0,0.000419,-0.000586,6162090.493844576,31.4,0,0,0
C001208,신규고객,0.04,0.00178,0.00121,25817276.9549478,86.2,1,0,0
C001209,저가치-Lost Causes,0.0,0.000612,-0.000519,6131591.111582115,31.2,0,0,0
C001210,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,1,1
C001211,저가치-Lost Causes,0.0,0.000537,-0.000532,0.0,11.7,0,1,0
C001212,저가치-Lost Causes,0.0,0.000274,-0.000234,0.0,11.7,0,0,0
C001213,신규고객,0.04,0.004222,0.003285,8456172.117967432,43.2,0,1,0
C001214,고가치-Sure Things,0.01,0.000964,0.000327,27180731.553594258,87.5,1,1,0
C001215,신규고객,0.01,0.00111,0.000518,12743883.959288742,62.3,0,1,0
C001216,신규고객,0.0,0.000776,-0.000297,10176280.964425735,52.3,0,1,0
C001217,저가치-Lost Causes,0.01,0.001344,0.000853,8048319.074919414,40.9,0,0,0
C001218,저가치-Lost Causes,0.0,0.994723,-0.003553,4984653.506502842,28.3,0,0,1
C001219,고가치-Lost Causes,0.0,0.000727,-0.000113,107545601.26160884,95.8,1,0,0
C001220,고가치-Lost Causes,0.0,0.000727,-0.000164,112808743.0697536,97.0,1,0,0
C001221,고가치-Sure Things,0.04,0.001757,0.001143,28354028.829594973,88.3,1,1,0
C001222,저가치-Lost Causes,0.0,0.001219,0.000198,10213840.506607853,52.5,0,1,0
C001223,저가치-Lost Causes,0.0,0.003186,-0.007451,1105691.1460462224,24.0,0,1,0
C001224,고가치-Sure Things,0.0,0.000708,7.2e-05,23134348.68732251,82.8,1,0,0
C001225,신규고객,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C001226,신규고객,0.0,0.000657,-0.001236,0.0,11.7,0,0,0
C001227,저가치-Lost Causes,0.0,0.998601,0.000298,0.0,11.7,0,0,1
C001228,신규고객,0.0,0.715471,-0.034689,10066564.201726826,51.8,0,1,1
C001229,신규고객,0.0,0.000581,-2.3e-05,120858229.16549549,98.7,1,0,0
C001230,고가치-Lost Causes,0.0,0.00614,-0.00817,21505337.68821424,80.3,1,0,0
C001231,신규고객,0.0,0.002607,-0.002374,19232481.81369058,76.5,0,1,0
C001232,신규고객,0.0,0.000572,-6.5e-05,22225128.38503301,81.3,1,0,0
C001233,저가치-Lost Causes,0.01,0.002365,0.001667,5216847.476399241,28.8,0,1,0
C001234,저가치-Lost Causes,0.04,0.002929,0.00145,18010612.460754946,74.1,0,1,0
C001235,신규고객,0.0,0.000614,-3.4e-05,124055068.76818717,99.1,1,0,0
C001236,고가치-Lost Causes,0.0,0.00052,-0.000104,23293854.51395156,83.0,1,0,0
C001237,저가치-Lost Causes,0.07,0.013138,0.005895,9129882.348910237,46.8,0,1,0
C001238,저가치-Lost Causes,0.0,0.002868,-0.002467,20118488.613569137,77.8,0,1,0
C001239,고가치-Sure Things,0.02,0.001303,0.000545,22454187.556961343,81.7,1,0,0
C001240,신규고객,0.0,0.997094,-9.7e-05,0.0,11.7,0,1,1
C001241,저가치-Lost Causes,0.0,0.000639,-0.000558,8641521.862076696,44.1,0,1,0
C001242,저가치-Lost Causes,0.0,0.000613,-0.000461,7882738.286522083,40.0,0,1,0
C001243,신규고객,0.0,0.000614,1e-05,115614198.84220128,97.7,1,1,0
C001244,저가치-Lost Causes,0.0,0.000441,-0.000624,8537051.166111661,43.6,0,0,0
C001245,신규고객,0.0,0.000667,5.2e-05,21146099.37054397,79.7,0,0,0
C001246,신규고객,0.0,0.906286,-0.050222,7770160.730626609,39.4,0,0,1
C001247,신규고객,0.0,0.002007,-0.000262,24509218.10176244,84.7,1,1,0
C001248,저가치-Lost Causes,0.0,0.000324,-0.000281,13487930.56746362,64.7,0,1,0
C001249,신규고객,0.0,0.000794,0.000246,9346512.333744103,47.9,0,0,0
C001250,신규고객,0.2,0.001819,0.001171,122268745.26019868,98.9,1,0,0
C001251,저가치-Lost Causes,0.02,0.001225,0.000609,20802102.32056202,79.0,0,0,0
C001252,고가치-Lost Causes,0.0,0.00078,-0.001101,29868926.11174433,89.1,1,0,0
C001253,저가치-Lost Causes,0.0,0.000611,-0.001103,3439757.1067082863,25.6,0,0,0
C001254,저가치-Lost Causes,0.0,0.000881,8.3e-05,15276250.760875648,68.8,0,0,0
C001255,신규고객,0.0,0.994944,-0.00204,0.0,11.7,0,1,1
C001256,신규고객,0.0,0.997507,-0.000374,0.0,11.7,0,1,1
C001257,저가치-Lost Causes,0.0,0.00314,-0.599373,0.0,11.7,0,1,1
C001258,저가치-Lost Causes,0.0,0.000709,-0.001513,11001116.156872476,56.0,0,1,0
C001259,신규고객,0.0,0.001887,-0.000282,15819261.827993335,69.8,0,1,0
C001260,고가치-Lost Causes,0.0,0.000592,-7.6e-05,94611966.57103404,93.2,1,1,0
C001261,신규고객,0.01,0.00534,0.000592,10738171.530949112,55.2,0,1,0
C001262,저가치-Lost Causes,0.0,0.001738,7.8e-05,6103585.925898333,31.1,0,1,0
C001263,신규고객,0.0,0.000792,0.000181,9664074.62866356,49.7,0,1,0
C001264,신규고객,0.31,0.124893,0.013366,16853679.395881556,71.8,0,1,0
C001265,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C001266,신규고객,0.01,0.00085,0.000213,26053306.567484196,86.5,1,0,0
C001267,저가치-Lost Causes,0.0,0.003081,-0.00428,12853548.633571925,62.6,0,0,0
C001268,신규고객,0.0,0.004085,-0.005751,8730380.858699515,44.7,0,0,0
C001269,신규고객,0.0,0.00237,-0.00088,7427095.958814582,37.7,0,1,0
C001270,저가치-Lost Causes,0.0,0.003414,-0.022724,10382151.351141663,53.4,0,1,0
C001271,저가치-Lost Causes,0.0,0.000636,-0.000306,10574664.688361157,54.3,0,1,0
C001272,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C001273,저가치-Lost Causes,0.02,0.003106,0.002238,6151960.263086713,31.3,0,1,0
C001274,저가치-Lost Causes,0.0,0.00082,9e-05,16185764.228169331,70.3,0,0,0
C001275,저가치-Lost Causes,0.0,0.000581,-0.000833,5581209.775366444,29.8,0,1,0
C001276,고가치-Sure Things,0.69,0.018891,0.018321,27128573.287639447,87.4,1,1,0
C001277,고가치-Sure Things,0.04,0.002676,0.001413,22300382.77639966,81.4,1,0,0
C001278,신규고객,0.0,0.997699,-0.000587,0.0,11.7,0,1,1
C001279,저가치-Lost Causes,0.0,0.000572,5e-06,14603163.373948269,67.3,0,1,0
C001280,저가치-Lost Causes,0.0,0.026228,-0.089274,0.0,11.7,0,1,0
C001281,저가치-Lost Causes,0.0,0.000434,-0.00041,6718143.065357428,33.8,0,0,0
C001282,저가치-Lost Causes,0.0,0.000484,-0.000435,15090856.631348891,68.4,0,1,0
C001283,저가치-Lost Causes,0.0,0.000504,-0.000388,7380463.351670421,37.5,0,1,0
C001284,저가치-Lost Causes,0.0,0.000564,-0.000238,0.0,11.7,0,1,0
C001285,저가치-Lost Causes,0.0,0.006192,0.003962,0.0,11.7,0,1,0
C001286,저가치-Lost Causes,0.0,0.000646,-0.000543,8304744.630697324,42.4,0,0,0
C001287,신규고객,0.0,0.00049,-0.016543,0.0,11.7,0,1,0
C001288,저가치-Lost Causes,0.02,0.002425,0.001045,11675886.591634396,58.6,0,0,0
C001289,신규고객,0.0,0.998034,0.00401,0.0,11.7,0,0,1
C001290,저가치-Lost Causes,0.0,0.000637,-0.000887,5750752.562247242,30.2,0,0,0
C001291,저가치-Lost Causes,0.02,0.002388,0.001765,7364585.767010754,37.4,0,1,0
C001292,저가치-Lost Causes,0.0,0.000519,-1.9e-05,15119136.037756097,68.5,0,0,0
C001293,신규고객,0.0,0.000696,-0.001791,2154037.4575502416,24.4,0,0,0
C001294,저가치-Lost Causes,0.0,0.000527,-0.000684,6507704.04155659,32.8,0,0,0
C001295,신규고객,0.0,0.000755,-0.00088,7379746.583577455,37.4,0,1,0
C001296,고가치-Lost Causes,0.0,0.000639,-0.000257,123973320.60751182,99.1,1,0,0
C001297,저가치-Lost Causes,0.0,0.003067,-0.086571,0.0,11.7,0,0,0
C001298,신규고객,0.0,0.99789,-1e-06,0.0,11.7,0,1,1
C001299,신규고객,0.0,0.000475,-0.000532,11048826.37303537,56.2,0,1,0
C001300,저가치-Lost Causes,0.23,0.012335,0.011758,14329834.89266841,66.7,0,1,0
C001301,저가치-Lost Causes,0.0,0.998473,0.000125,0.0,11.7,0,1,1
C001302,저가치-Lost Causes,0.0,0.004053,-0.015372,0.0,11.7,0,1,0
C001303,저가치-Lost Causes,0.0,0.000808,0.000227,15850428.720624097,69.8,0,1,0
C001304,저가치-Lost Causes,0.0,0.409979,-0.4308,7546541.171167317,38.4,0,1,1
C001305,신규고객,0.0,0.000443,-0.001338,3270480.137343658,25.5,0,1,0
C001306,저가치-Lost Causes,0.0,0.998538,0.000474,0.0,11.7,0,0,1
C001307,저가치-Lost Causes,0.0,0.000598,-1.1e-05,15777179.343490466,69.7,0,0,0
C001308,신규고객,0.01,0.000727,5.9e-05,88899537.85129216,92.2,1,0,0
C001309,저가치-Lost Causes,0.0,0.000576,-5.5e-05,11649816.632115597,58.5,0,0,0
C001310,저가치-Lost Causes,0.0,0.0109,-0.030293,0.0,11.7,0,0,0
C001311,저가치-Lost Causes,0.01,0.000954,0.00055,15182486.045049248,68.6,0,0,0
C001312,신규고객,0.0,0.00076,0.000214,11225936.144680249,56.9,0,0,0
C001313,고가치-Sure Things,0.14,0.002403,0.001735,57279259.749699615,90.4,1,1,0
C001314,신규고객,0.0,0.000614,-0.00023,121957736.664526,98.8,1,1,0
C001315,저가치-Lost Causes,0.0,0.005399,-0.00508,3521978.791616502,25.8,0,1,0
C001316,저가치-Lost Causes,0.0,0.002013,-0.000219,0.0,11.7,0,0,0
C001317,신규고객,0.0,0.000592,-7.6e-05,96422001.75173916,93.6,1,0,0
C001318,저가치-Lost Causes,0.0,0.000306,-0.000586,4698345.130391703,27.5,0,1,0
C001319,저가치-Lost Causes,0.0,0.000701,0.000151,10419953.292129926,53.6,0,0,0
C001320,저가치-Lost Causes,0.01,0.001158,0.00028,13076130.190024711,63.4,0,1,0
C001321,신규고객,0.0,0.000537,-0.000618,9867247.521744251,50.7,0,1,0
C001322,고가치-Lost Causes,0.0,0.000614,-9e-06,108463215.14797984,96.0,1,1,0
C001323,저가치-Lost Causes,0.0,0.000454,-0.000531,7149562.59248479,36.2,0,0,0
C001324,저가치-Lost Causes,0.01,0.002098,0.001143,6645215.100265476,33.4,0,0,0
C001325,저가치-Lost Causes,0.22,0.021542,0.016168,10039946.555271491,51.6,0,0,0
C001326,저가치-Lost Causes,0.0,0.000765,-0.000173,10409054.034192162,53.5,0,0,0
C001327,저가치-Lost Causes,0.01,0.002159,0.001441,5466682.625155606,29.4,0,1,0
C001328,고가치-Sure Things,0.01,0.000923,0.000196,25657683.240857884,86.0,1,1,0
C001329,신규고객,0.18,0.006231,0.0054,23720395.63321378,83.7,1,1,0
C001330,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C001331,저가치-Lost Causes,0.0,0.000823,-0.001392,0.0,11.7,0,1,0
C001332,신규고객,0.0,0.000591,-6.6e-05,13536983.323236557,64.9,0,0,0
C001333,신규고객,0.01,0.997278,0.001322,6078752.620048684,31.0,0,0,1
C001334,신규고객,0.01,0.001559,0.000816,10135137.85974086,52.0,0,1,0
C001335,저가치-Lost Causes,0.03,0.002384,0.001625,12475296.219532494,61.6,0,1,0
C001336,신규고객,0.0,0.000888,-0.001051,21017335.446282145,79.5,0,0,0
C001337,신규고객,0.0,0.000617,5.2e-05,12515139.608839955,61.7,0,0,0
C001338,저가치-Lost Causes,0.0,0.00042,-0.00016,4500860.650813348,27.2,0,1,0
C001339,저가치-Lost Causes,0.0,0.000657,-0.000692,8735926.514213663,44.7,0,1,0
C001340,저가치-Lost Causes,0.02,0.001249,0.000634,18474249.56160237,75.0,0,1,0
C001341,신규고객,0.0,0.000453,-0.000451,0.0,11.7,0,0,0
C001342,신규고객,0.0,0.004011,-0.079718,0.0,11.7,0,1,0
C001343,신규고객,0.02,0.985916,0.001848,9032623.855906568,46.2,0,0,1
C001344,신규고객,0.0,0.014753,-0.040525,0.0,11.7,0,1,0
C001345,저가치-Lost Causes,0.01,0.000901,0.000326,13616036.632269932,65.2,0,0,0
C001346,저가치-Lost Causes,0.0,0.006836,-0.196827,12393054.884262206,61.3,0,0,0
C001347,저가치-Lost Causes,0.0,0.000369,-0.004925,8315653.623660349,42.5,0,1,0
C001348,저가치-Lost Causes,0.0,0.006666,-0.00134,7126308.5860983385,36.0,0,0,0
C001349,저가치-Lost Causes,0.0,0.000524,-0.000139,21178204.93648069,79.8,0,1,0
C001350,저가치-Lost Causes,0.0,0.100688,-0.791228,0.0,11.7,0,1,1
C001351,신규고객,0.0,0.00061,-0.000655,0.0,11.7,0,1,0
C001352,신규고객,0.09,0.002867,0.00223,30573317.85120065,89.5,1,1,0
C001353,신규고객,0.02,0.003073,0.001108,9857065.599421946,50.6,0,0,0
C001354,저가치-Lost Causes,0.0,0.001667,-0.000152,9797299.244615909,50.3,0,0,0
C001355,고가치-Lost Causes,0.0,0.000614,-0.000127,123059746.43521838,99.0,1,1,0
C001356,저가치-Lost Causes,0.0,0.001094,-0.000205,8338922.217100005,42.7,0,0,0
C001357,신규고객,0.0,0.00341,-0.036622,0.0,11.7,0,0,0
C001358,저가치-Lost Causes,0.0,0.000551,-0.001825,0.0,11.7,0,0,0
C001359,저가치-Lost Causes,0.13,0.009725,0.007358,12847132.07779868,62.5,0,0,0
C001360,저가치-Lost Causes,0.0,0.998473,0.000125,0.0,11.7,0,1,1
C001361,신규고객,0.0,0.000733,-0.000462,7178202.870245992,36.3,0,1,0
C001362,저가치-Lost Causes,0.0,0.001107,0.000402,8320140.927273957,42.5,0,0,0
C001363,신규고객,0.0,0.000689,-5.2e-05,128375519.1515108,99.5,1,1,0
C001364,신규고객,0.0,0.000389,-0.000361,11550928.26354952,58.2,0,0,0
C001365,신규고객,0.0,0.000653,3.2e-05,9285348.595776897,47.6,0,1,0
C001366,고가치-Sure Things,0.0,0.0007,6.3e-05,22310411.22524692,81.5,1,0,0
C001367,저가치-Lost Causes,0.01,0.000938,0.000357,11882193.549304971,59.4,0,0,0
C001368,저가치-Lost Causes,0.0,0.001705,-0.001523,20375188.858588167,78.3,0,1,0
C001369,저가치-Lost Causes,0.0,0.998473,0.00017,0.0,11.7,0,1,1
C001370,고가치-Sure Things,0.0,0.00065,2.7e-05,87312240.85909213,92.0,1,0,0
C001371,저가치-Lost Causes,0.02,0.0016,0.001054,13174827.848648764,63.7,0,1,0
C001372,신규고객,0.0,0.000523,-0.00195,0.0,11.7,0,1,0
C001373,신규고객,0.0,0.998067,0.000573,0.0,11.7,0,0,1
C001374,저가치-Lost Causes,0.0,0.004965,-0.007285,0.0,11.7,0,1,0
C001375,신규고객,0.0,0.000592,-7.6e-05,96915271.87346944,93.6,1,0,0
C001376,저가치-Persuadables,5.03,0.935942,0.199283,18247768.79143248,74.6,0,0,1
C001377,저가치-Lost Causes,0.02,0.005637,0.003104,4730999.314355822,27.7,0,1,0
C001378,저가치-Lost Causes,0.0,0.000758,0.000219,13959699.309755756,66.1,0,0,0
C001379,저가치-Lost Causes,0.0,0.000716,-0.005101,11695560.75994518,58.7,0,0,0
C001380,신규고객,0.0,0.002385,0.000302,0.0,11.7,0,1,0
C001381,고가치-Lost Causes,0.0,0.002246,-0.000243,88560716.650104,92.1,1,0,0
C001382,신규고객,0.0,0.611072,-0.383004,0.0,11.7,0,1,1
C001383,신규고객,0.0,0.000633,8.1e-05,9914470.491517164,50.9,0,1,0
C001384,신규고객,0.0,0.000293,-0.000635,0.0,11.7,0,1,0
C001385,고가치-Sure Things,0.01,0.000762,9.7e-05,95113331.87355828,93.3,1,1,0
C001386,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,1,1
C001387,저가치-Persuadables,5.85,0.852838,0.699975,6051495.91757719,30.9,0,0,1
C001388,신규고객,0.0,0.000599,-0.000405,4255167.382738639,26.8,0,1,0
C001389,신규고객,0.0,0.000582,-0.000805,100993274.36921956,94.5,1,0,0
C001390,신규고객,0.0,0.000217,-0.000597,0.0,11.7,0,1,0
C001391,저가치-Lost Causes,0.0,0.005699,-0.005297,0.0,11.7,0,1,0
C001392,고가치-Sure Things,0.39,0.016211,0.01267,22011601.129977018,81.0,1,1,0
C001393,신규고객,0.0,0.000689,-0.000723,93159815.97502792,92.9,1,1,0
C001394,저가치-Lost Causes,0.0,0.997891,0.000503,0.0,11.7,0,1,1
C001395,신규고객,0.0,0.000742,9.8e-05,21072049.55838317,79.6,0,0,0
C001396,저가치-Lost Causes,0.0,0.000847,0.00032,11294092.37305105,57.1,0,0,0
C001397,저가치-Lost Causes,0.0,0.012277,-0.222463,0.0,11.7,0,0,0
C001398,저가치-Lost Causes,0.0,0.001127,0.00015,0.0,11.7,0,0,0
C001399,신규고객,0.0,0.000658,-0.000473,9127020.40444879,46.8,0,0,0
C001400,저가치-Lost Causes,0.0,0.000421,-0.000625,9571119.901945468,49.1,0,1,0
C001401,고가치-Lost Causes,0.0,0.000581,-4.2e-05,115103113.1951057,97.6,1,0,0
C001402,저가치-Lost Causes,0.0,0.000466,-0.0001,10499021.428700397,53.8,0,1,0
C001403,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C001404,신규고객,0.23,0.010009,0.009383,17493742.512986675,73.3,0,0,0
C001405,신규고객,0.01,0.000896,0.000276,19685023.18641772,77.1,0,1,0
C001406,저가치-Lost Causes,0.0,0.000769,0.000143,11016714.997685129,56.1,0,1,0
C001407,신규고객,0.0,0.000581,-0.000113,113998257.49423005,97.3,1,0,0
C001408,저가치-Lost Causes,0.0,0.074178,-0.7209,0.0,11.7,0,0,0
C001409,신규고객,0.0,0.362524,-0.527812,6566565.278864913,33.1,0,1,1
C001410,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C001411,신규고객,0.0,0.005598,-0.29551,14311577.498961369,66.7,0,0,0
C001412,저가치-Lost Causes,0.0,0.002342,-0.002568,0.0,11.7,0,0,0
C001413,신규고객,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C001414,고가치-Sure Things,0.0,0.000733,0.000127,23308725.288915947,83.1,1,0,0
C001415,신규고객,0.0,0.00084,-0.000414,0.0,11.7,0,1,0
C001416,저가치-Lost Causes,0.0,0.00061,-0.000222,13500035.653643085,64.8,0,1,0
C001417,신규고객,0.0,0.000257,-0.000394,0.0,11.7,0,1,0
C001418,저가치-Lost Causes,0.01,0.001271,0.00066,13586968.719011232,65.1,0,0,0
