customer_id,uplift_score,uplift_t_learner,uplift_x_learner,churn_prob_control,segment,is_treatment,churned
C001243,1e-05,1e-05,-0.171625,0.000614,Sure Things,1,0
C001244,-0.000624,-0.000624,-0.328,0.000441,Sleeping Dogs,0,0
C001245,5.2e-05,5.2e-05,-0.138155,0.000667,Sure Things,0,0
C001246,-0.050222,-0.050222,0.102942,0.906286,Sleeping Dogs,0,1
C001247,-0.000262,-0.000262,-0.085685,0.002007,Sleeping Dogs,1,0
C001248,-0.000281,-0.000281,0.049224,0.000324,Sleeping Dogs,1,0
C001249,0.000246,0.000246,-0.147569,0.000794,Sure Things,0,0
C001250,0.001171,0.001171,0.120837,0.001819,Sure Things,0,0
C001251,0.000609,0.000609,-0.157736,0.001225,Sure Things,0,0
C001252,-0.001101,-0.001101,-0.144016,0.00078,Sleeping Dogs,0,0
C001253,-0.001103,-0.001103,0.110831,0.000611,Sleeping Dogs,0,0
C001254,8.3e-05,8.3e-05,-0.187493,0.000881,Sure Things,0,0
C001255,-0.00204,-0.00204,-0.099744,0.994944,Sleeping Dogs,1,1
C001256,-0.000374,-0.000374,-0.188473,0.997507,Sleeping Dogs,1,1
C001257,-0.599373,-0.599373,0.22177,0.00314,Sleeping Dogs,1,1
C001258,-0.001513,-0.001513,-0.12258,0.000709,Sleeping Dogs,1,0
C001259,-0.000282,-0.000282,0.315832,0.001887,Sleeping Dogs,1,0
C001260,-7.6e-05,-7.6e-05,0.12028,0.000592,Sleeping Dogs,1,0
C001261,0.000592,0.000592,0.363421,0.00534,Sure Things,1,0
C001262,7.8e-05,7.8e-05,0.296555,0.001738,Sure Things,1,0
C001263,0.000181,0.000181,0.195837,0.000792,Sure Things,1,0
C001264,0.013366,0.013366,0.113821,0.124893,Sure Things,1,0
C001265,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C001266,0.000213,0.000213,-0.100919,0.00085,Sure Things,0,0
C001267,-0.00428,-0.00428,-0.155271,0.003081,Sleeping Dogs,0,0
C001268,-0.005751,-0.005751,-0.308876,0.004085,Sleeping Dogs,0,0
C001269,-0.00088,-0.00088,0.156285,0.00237,Sleeping Dogs,1,0
C001270,-0.022724,-0.022724,0.107353,0.003414,Sleeping Dogs,1,0
C001271,-0.000306,-0.000306,0.341109,0.000636,Sleeping Dogs,1,0
C001272,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C001273,0.002238,0.002238,-0.063579,0.003106,Sure Things,1,0
C001274,9e-05,9e-05,-0.088294,0.00082,Sure Things,0,0
C001275,-0.000833,-0.000833,0.28311,0.000581,Sleeping Dogs,1,0
C001276,0.018321,0.018321,0.282066,0.018891,Sure Things,1,0
C001277,0.001413,0.001413,-0.306013,0.002676,Sure Things,0,0
C001278,-0.000587,-0.000587,-0.218219,0.997699,Sleeping Dogs,1,1
C001279,5e-06,5e-06,0.143443,0.000572,Sure Things,1,0
C001280,-0.089274,-0.089274,0.111965,0.026228,Sleeping Dogs,1,0
C001281,-0.00041,-0.00041,-0.213607,0.000434,Sleeping Dogs,0,0
C001282,-0.000435,-0.000435,-0.093301,0.000484,Sleeping Dogs,1,0
C001283,-0.000388,-0.000388,0.234018,0.000504,Sleeping Dogs,1,0
C001284,-0.000238,-0.000238,0.111286,0.000564,Sleeping Dogs,1,0
C001285,0.003962,0.003962,0.030892,0.006192,Sure Things,1,0
C001286,-0.000543,-0.000543,-0.316256,0.000646,Sleeping Dogs,0,0
C001287,-0.016543,-0.016543,0.280139,0.00049,Sleeping Dogs,1,0
C001288,0.001045,0.001045,-0.329713,0.002425,Sure Things,0,0
C001289,0.00401,0.00401,-0.18736,0.998034,Lost Causes,0,1
C001290,-0.000887,-0.000887,-0.17993,0.000637,Sleeping Dogs,0,0
C001291,0.001765,0.001765,-0.262574,0.002388,Sure Things,1,0
C001292,-1.9e-05,-1.9e-05,-0.207575,0.000519,Sleeping Dogs,0,0
C001293,-0.001791,-0.001791,-0.246016,0.000696,Sleeping Dogs,0,0
C001294,-0.000684,-0.000684,-0.01621,0.000527,Sleeping Dogs,0,0
C001295,-0.00088,-0.00088,0.268109,0.000755,Sleeping Dogs,1,0
C001296,-0.000257,-0.000257,-0.209101,0.000639,Sleeping Dogs,0,0
C001297,-0.086571,-0.086571,0.215099,0.003067,Sleeping Dogs,0,0
C001298,-1e-06,-1e-06,0.130467,0.99789,Sleeping Dogs,1,1
C001299,-0.000532,-0.000532,0.115868,0.000475,Sleeping Dogs,1,0
C001300,0.011758,0.011758,0.234578,0.012335,Sure Things,1,0
C001301,0.000125,0.000125,-0.193879,0.998473,Lost Causes,1,1
C001302,-0.015372,-0.015372,0.187015,0.004053,Sleeping Dogs,1,0
C001303,0.000227,0.000227,-0.104096,0.000808,Sure Things,1,0
C001304,-0.4308,-0.4308,0.061884,0.409979,Sleeping Dogs,1,1
C001305,-0.001338,-0.001338,0.114665,0.000443,Sleeping Dogs,1,0
C001306,0.000474,0.000474,-0.18957,0.998538,Lost Causes,0,1
C001307,-1.1e-05,-1.1e-05,-0.2819,0.000598,Sleeping Dogs,0,0
C001308,5.9e-05,5.9e-05,0.092354,0.000727,Sure Things,0,0
C001309,-5.5e-05,-5.5e-05,-0.063358,0.000576,Sleeping Dogs,0,0
C001310,-0.030293,-0.030293,-0.142259,0.0109,Sleeping Dogs,0,0
C001311,0.00055,0.00055,-0.184986,0.000954,Sure Things,0,0
C001312,0.000214,0.000214,-0.022624,0.00076,Sure Things,0,0
C001313,0.001735,0.001735,0.028874,0.002403,Sure Things,1,0
C001314,-0.00023,-0.00023,0.00638,0.000614,Sleeping Dogs,1,0
C001315,-0.00508,-0.00508,0.288611,0.005399,Sleeping Dogs,1,0
C001316,-0.000219,-0.000219,0.153874,0.002013,Sleeping Dogs,0,0
C001317,-7.6e-05,-7.6e-05,0.228707,0.000592,Sleeping Dogs,0,0
C001318,-0.000586,-0.000586,0.037329,0.000306,Sleeping Dogs,1,0
C001319,0.000151,0.000151,-0.121606,0.000701,Sure Things,0,0
C001320,0.00028,0.00028,-0.146943,0.001158,Sure Things,1,0
C001321,-0.000618,-0.000618,0.230177,0.000537,Sleeping Dogs,1,0
C001322,-9e-06,-9e-06,-0.117145,0.000614,Sleeping Dogs,1,0
C001323,-0.000531,-0.000531,0.069085,0.000454,Sleeping Dogs,0,0
C001324,0.001143,0.001143,-0.125796,0.002098,Sure Things,0,0
C001325,0.016168,0.016168,-0.08486,0.021542,Sure Things,0,0
C001326,-0.000173,-0.000173,-0.065574,0.000765,Sleeping Dogs,0,0
C001327,0.001441,0.001441,0.326716,0.002159,Sure Things,1,0
C001328,0.000196,0.000196,-0.08343,0.000923,Sure Things,1,0
C001329,0.0054,0.0054,0.183389,0.006231,Sure Things,1,0
C001330,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C001331,-0.001392,-0.001392,0.162574,0.000823,Sleeping Dogs,1,0
C001332,-6.6e-05,-6.6e-05,-0.071378,0.000591,Sleeping Dogs,0,0
C001333,0.001322,0.001322,-0.050752,0.997278,Lost Causes,0,1
C001334,0.000816,0.000816,0.018191,0.001559,Sure Things,1,0
C001335,0.001625,0.001625,0.234175,0.002384,Sure Things,1,0
C001336,-0.001051,-0.001051,-0.243434,0.000888,Sleeping Dogs,0,0
C001337,5.2e-05,5.2e-05,0.122521,0.000617,Sure Things,0,0
C001338,-0.00016,-0.00016,0.224967,0.00042,Sleeping Dogs,1,0
C001339,-0.000692,-0.000692,0.158806,0.000657,Sleeping Dogs,1,0
C001340,0.000634,0.000634,-0.11662,0.001249,Sure Things,1,0
C001341,-0.000451,-0.000451,-0.090174,0.000453,Sleeping Dogs,0,0
C001342,-0.079718,-0.079718,0.158907,0.004011,Sleeping Dogs,1,0
C001343,0.001848,0.001848,0.056913,0.985916,Lost Causes,0,1
C001344,-0.040525,-0.040525,0.271868,0.014753,Sleeping Dogs,1,0
C001345,0.000326,0.000326,0.106816,0.000901,Sure Things,0,0
C001346,-0.196827,-0.196827,0.033206,0.006836,Sleeping Dogs,0,0
C001347,-0.004925,-0.004925,0.157853,0.000369,Sleeping Dogs,1,0
C001348,-0.00134,-0.00134,-0.086306,0.006666,Sleeping Dogs,0,0
C001349,-0.000139,-0.000139,-0.069573,0.000524,Sleeping Dogs,1,0
C001350,-0.791228,-0.791228,0.016068,0.100688,Sleeping Dogs,1,1
C001351,-0.000655,-0.000655,0.074428,0.00061,Sleeping Dogs,1,0
C001352,0.00223,0.00223,0.218963,0.002867,Sure Things,1,0
C001353,0.001108,0.001108,0.103559,0.003073,Sure Things,0,0
C001354,-0.000152,-0.000152,-0.034577,0.001667,Sleeping Dogs,0,0
C001355,-0.000127,-0.000127,0.21205,0.000614,Sleeping Dogs,1,0
C001356,-0.000205,-0.000205,-0.144687,0.001094,Sleeping Dogs,0,0
C001357,-0.036622,-0.036622,-0.136691,0.00341,Sleeping Dogs,0,0
C001358,-0.001825,-0.001825,0.016447,0.000551,Sleeping Dogs,0,0
C001359,0.007358,0.007358,0.012051,0.009725,Sure Things,0,0
C001360,0.000125,0.000125,-0.243494,0.998473,Lost Causes,1,1
C001361,-0.000462,-0.000462,0.436666,0.000733,Sleeping Dogs,1,0
C001362,0.000402,0.000402,-0.157924,0.001107,Sure Things,0,0
C001363,-5.2e-05,-5.2e-05,0.262937,0.000689,Sleeping Dogs,1,0
C001364,-0.000361,-0.000361,-0.139928,0.000389,Sleeping Dogs,0,0
C001365,3.2e-05,3.2e-05,-0.004626,0.000653,Sure Things,1,0
C001366,6.3e-05,6.3e-05,-0.28642,0.0007,Sure Things,0,0
C001367,0.000357,0.000357,0.194297,0.000938,Sure Things,0,0
C001368,-0.001523,-0.001523,0.18174,0.001705,Sleeping Dogs,1,0
C001369,0.00017,0.00017,0.121259,0.998473,Lost Causes,1,1
C001370,2.7e-05,2.7e-05,-0.174935,0.00065,Sure Things,0,0
C001371,0.001054,0.001054,0.040017,0.0016,Sure Things,1,0
C001372,-0.00195,-0.00195,0.173505,0.000523,Sleeping Dogs,1,0
C001373,0.000573,0.000573,-0.082492,0.998067,Lost Causes,0,1
C001374,-0.007285,-0.007285,0.27625,0.004965,Sleeping Dogs,1,0
C001375,-7.6e-05,-7.6e-05,0.106454,0.000592,Sleeping Dogs,0,0
C001376,0.199283,0.199283,-0.026324,0.935942,Persuadables,0,1
C001377,0.003104,0.003104,0.17479,0.005637,Sure Things,1,0
C001378,0.000219,0.000219,-0.288951,0.000758,Sure Things,0,0
C001379,-0.005101,-0.005101,0.437692,0.000716,Sleeping Dogs,0,0
C001380,0.000302,0.000302,0.285519,0.002385,Sure Things,1,0
C001381,-0.000243,-0.000243,-0.038252,0.002246,Sleeping Dogs,0,0
C001382,-0.383004,-0.383004,-0.205828,0.611072,Sleeping Dogs,1,1
C001383,8.1e-05,8.1e-05,0.20744,0.000633,Sure Things,1,0
C001384,-0.000635,-0.000635,0.126858,0.000293,Sleeping Dogs,1,0
C001385,9.7e-05,9.7e-05,0.409831,0.000762,Sure Things,1,0
C001386,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C001387,0.699975,0.699975,-0.101594,0.852838,Persuadables,0,1
C001388,-0.000405,-0.000405,0.193383,0.000599,Sleeping Dogs,1,0
C001389,-0.000805,-0.000805,-0.129212,0.000582,Sleeping Dogs,0,0
C001390,-0.000597,-0.000597,0.038945,0.000217,Sleeping Dogs,1,0
C001391,-0.005297,-0.005297,-0.016026,0.005699,Sleeping Dogs,1,0
C001392,0.01267,0.01267,0.031316,0.016211,Sure Things,1,0
C001393,-0.000723,-0.000723,0.33356,0.000689,Sleeping Dogs,1,0
C001394,0.000503,0.000503,-0.117726,0.997891,Lost Causes,1,1
C001395,9.8e-05,9.8e-05,-0.153666,0.000742,Sure Things,0,0
C001396,0.00032,0.00032,-0.107681,0.000847,Sure Things,0,0
C001397,-0.222463,-0.222463,0.201738,0.012277,Sleeping Dogs,0,0
C001398,0.00015,0.00015,0.012281,0.001127,Sure Things,0,0
C001399,-0.000473,-0.000473,-0.090052,0.000658,Sleeping Dogs,0,0
C001400,-0.000625,-0.000625,0.146267,0.000421,Sleeping Dogs,1,0
C001401,-4.2e-05,-4.2e-05,-0.235769,0.000581,Sleeping Dogs,0,0
C001402,-0.0001,-0.0001,-0.113077,0.000466,Sleeping Dogs,1,0
C001403,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C001404,0.009383,0.009383,0.361968,0.010009,Sure Things,0,0
C001405,0.000276,0.000276,0.160248,0.000896,Sure Things,1,0
C001406,0.000143,0.000143,0.279953,0.000769,Sure Things,1,0
C001407,-0.000113,-0.000113,-0.373012,0.000581,Sleeping Dogs,0,0
C001408,-0.7209,-0.7209,0.236453,0.074178,Sleeping Dogs,0,0
C001409,-0.527812,-0.527812,0.11417,0.362524,Sleeping Dogs,1,1
C001410,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C001411,-0.29551,-0.29551,0.158159,0.005598,Sleeping Dogs,0,0
C001412,-0.002568,-0.002568,-0.088231,0.002342,Sleeping Dogs,0,0
C001413,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C001414,0.000127,0.000127,-0.052723,0.000733,Sure Things,0,0
C001415,-0.000414,-0.000414,0.094314,0.00084,Sleeping Dogs,1,0
C001416,-0.000222,-0.000222,0.12201,0.00061,Sleeping Dogs,1,0
C001417,-0.000394,-0.000394,0.392886,0.000257,Sleeping Dogs,1,0
C001418,0.00066,0.00066,-0.141095,0.001271,Sure Things,0,0
C001419,-0.00341,-0.00341,-0.067076,0.991884,Sleeping Dogs,1,1
C001420,-0.012268,-0.012268,0.109303,0.031635,Sleeping Dogs,1,0
C001421,-0.000289,-0.000289,-0.198294,0.000588,Sleeping Dogs,0,0
C001422,0.0004,0.0004,-0.354029,0.001285,Sure Things,1,0
C001423,-0.000133,-0.000133,-0.113503,0.000674,Sleeping Dogs,0,0
C001424,0.000198,0.000198,-0.152299,0.001245,Sure Things,0,0
C001425,0.00081,0.00081,0.4053,0.001779,Sure Things,1,0
C001426,0.001011,0.001011,-0.319991,0.001599,Sure Things,1,0
C001427,-0.000557,-0.000557,-0.318426,0.000708,Sleeping Dogs,1,0
C001428,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C001429,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C001430,1.6e-05,1.6e-05,-0.2208,0.000622,Sure Things,0,0
C001431,0.001485,0.001485,0.250116,0.001993,Sure Things,1,0
C001432,-4.2e-05,-4.2e-05,-0.193683,0.000581,Sleeping Dogs,1,0
C001433,0.002274,0.002274,0.209999,0.008087,Sure Things,1,0
C001434,9.2e-05,9.2e-05,-0.064164,0.001079,Sure Things,0,0
C001435,0.000145,0.000145,-0.238102,0.000712,Sure Things,1,0
C001436,0.00022,0.00022,0.075277,0.000835,Sure Things,0,0
C001437,-0.000187,-0.000187,0.227471,0.000573,Sleeping Dogs,1,0
C001438,-0.576929,-0.576929,0.215306,0.038185,Sleeping Dogs,1,1
C001439,3.7e-05,3.7e-05,-0.163436,0.000584,Sure Things,0,0
C001440,0.000175,0.000175,0.015785,0.000811,Sure Things,0,0
C001441,-0.000659,-0.000659,-0.386536,0.000632,Sleeping Dogs,1,0
C001442,0.000876,0.000876,0.393542,0.001534,Sure Things,0,0
C001443,0.000732,0.000732,0.110601,0.001355,Sure Things,0,0
C001444,0.000197,0.000197,-0.053048,0.00081,Sure Things,1,0
C001445,-0.001327,-0.001327,-0.146445,0.000645,Sleeping Dogs,1,0
C001446,0.001171,0.001171,0.047045,0.998491,Lost Causes,0,1
C001447,-0.000262,-0.000262,-0.337797,0.000668,Sleeping Dogs,1,0
C001448,-0.000114,-0.000114,-0.186964,0.000621,Sleeping Dogs,0,0
C001449,-0.001225,-0.001225,-0.102268,0.000785,Sleeping Dogs,0,0
C001450,-0.183654,-0.183654,0.129879,0.010147,Sleeping Dogs,0,0
C001451,0.001555,0.001555,0.222822,0.002063,Sure Things,1,0
C001452,-0.7259,-0.7259,0.109045,0.005878,Sleeping Dogs,0,0
C001453,0.001456,0.001456,-0.202426,0.008722,Sure Things,0,0
C001454,-0.000664,-0.000664,0.007389,0.000329,Sleeping Dogs,0,0
C001455,-5.4e-05,-5.4e-05,0.016698,0.000614,Sleeping Dogs,1,0
C001456,0.000185,0.000185,-0.118338,0.000992,Sure Things,1,0
C001457,-4.7e-05,-4.7e-05,0.173929,0.000923,Sleeping Dogs,1,0
C001458,-0.000327,-0.000327,-0.286988,0.997722,Sleeping Dogs,1,1
C001459,-0.022544,-0.022544,-0.171777,0.004457,Sleeping Dogs,0,0
C001460,-0.000448,-0.000448,0.066969,0.00018,Sleeping Dogs,0,0
C001461,-0.00014,-0.00014,-0.256351,0.000669,Sleeping Dogs,0,0
C001462,-4e-06,-4e-06,-0.119657,0.000577,Sleeping Dogs,0,0
C001463,0.004271,0.004271,0.137803,0.006369,Sure Things,0,0
C001464,0.065948,0.065948,-0.047104,0.069108,Sure Things,1,0
C001465,0.007829,0.007829,-0.075788,0.00896,Sure Things,0,0
C001466,0.002272,0.002272,-0.188027,0.018378,Sure Things,0,0
C001467,7.1e-05,7.1e-05,-0.136265,0.000695,Sure Things,0,0
C001468,-0.004867,-0.004867,-0.233286,0.000818,Sleeping Dogs,0,0
C001469,0.003338,0.003338,0.171471,0.004689,Sure Things,0,0
C001470,1e-06,1e-06,-0.142759,0.000408,Sure Things,0,0
C001471,3.9e-05,3.9e-05,0.015696,0.000654,Sure Things,1,0
C001472,0.001178,0.001178,0.163655,0.001813,Sure Things,0,0
C001473,0.003248,0.003248,0.237165,0.004151,Sure Things,0,0
C001474,4.4e-05,4.4e-05,-0.208705,0.000583,Sure Things,0,0
C001475,0.001623,0.001623,-0.062798,0.002131,Sure Things,1,0
C001476,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C001477,-0.006336,-0.006336,0.119927,0.003043,Sleeping Dogs,1,0
C001478,-0.000521,-0.000521,-0.307899,0.000452,Sleeping Dogs,0,0
C001479,-0.001357,-0.001357,-0.073946,0.003725,Sleeping Dogs,0,0
C001480,-0.000392,-0.000392,-0.120667,0.000612,Sleeping Dogs,1,0
C001481,-5.3e-05,-5.3e-05,-0.193046,0.00057,Sleeping Dogs,0,0
C001482,0.001012,0.001012,0.122226,0.002173,Sure Things,1,0
C001483,0.000814,0.000814,0.030416,0.9984,Lost Causes,1,1
C001484,-0.006732,-0.006732,0.029725,0.981717,Sleeping Dogs,1,1
C001485,-0.000912,-0.000912,-0.066782,0.000727,Sleeping Dogs,0,0
C001486,0.011443,0.011443,-0.12079,0.016303,Sure Things,0,0
C001487,0.003396,0.003396,0.176748,0.992667,Lost Causes,0,1
C001488,-0.000181,-0.000181,-0.102131,0.000325,Sleeping Dogs,0,0
C001489,-0.000377,-0.000377,0.170191,0.000839,Sleeping Dogs,1,0
C001490,-9.4e-05,-9.4e-05,0.054274,0.000614,Sleeping Dogs,1,0
C001491,-0.00065,-0.00065,-0.09822,0.000386,Sleeping Dogs,0,0
C001492,0.00303,0.00303,-0.052519,0.997748,Lost Causes,0,1
C001493,-8.2e-05,-8.2e-05,-0.094601,0.998527,Sleeping Dogs,1,1
C001494,0.000228,0.000228,0.002623,0.001181,Sure Things,0,0
C001495,5e-06,5e-06,0.194735,0.000572,Sure Things,1,0
C001496,0.000926,0.000926,-0.064992,0.998103,Lost Causes,0,1
C001497,-0.005475,-0.005475,0.097545,0.001992,Sleeping Dogs,0,0
C001498,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C001499,-0.000134,-0.000134,0.137958,0.000487,Sleeping Dogs,0,0
C001500,5.6e-05,5.6e-05,0.078416,0.000985,Sure Things,0,0
C001501,-0.000159,-0.000159,-0.083556,0.000302,Sleeping Dogs,0,0
C001502,-0.000429,-0.000429,-0.246933,0.000782,Sleeping Dogs,0,0
C001503,0.000884,0.000884,0.069395,0.997227,Lost Causes,1,1
C001504,0.001842,0.001842,-0.192594,0.002932,Sure Things,0,0
C001505,-0.000382,-0.000382,0.061174,0.000327,Sleeping Dogs,0,0
C001506,-0.002302,-0.002302,-0.070575,0.000762,Sleeping Dogs,0,0
C001507,-6.6e-05,-6.6e-05,-0.198982,0.00088,Sleeping Dogs,0,0
C001508,0.000203,0.000203,-0.195854,0.001089,Sure Things,0,0
C001509,4.2e-05,4.2e-05,0.001044,0.99865,Lost Causes,0,1
C001510,0.002214,0.002214,0.226599,0.002897,Sure Things,1,0
C001511,0.000114,0.000114,-0.085754,0.000739,Sure Things,0,0
C001512,-0.000402,-0.000402,-0.00948,0.000413,Sleeping Dogs,1,0
C001513,0.000671,0.000671,-0.074686,0.998172,Lost Causes,1,1
C001514,-2e-06,-2e-06,-0.113323,0.998473,Sleeping Dogs,1,1
C001515,-0.762586,-0.762586,0.140447,0.215535,Sleeping Dogs,1,1
C001516,1.3e-05,1.3e-05,0.010998,0.000757,Sure Things,0,0
C001517,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C001518,0.001325,0.001325,0.023613,0.002,Sure Things,0,0
C001519,0.00027,0.00027,-0.002534,0.000886,Sure Things,1,0
C001520,0.000942,0.000942,0.049256,0.001579,Sure Things,1,0
C001521,-0.00026,-0.00026,0.281398,0.001079,Sleeping Dogs,1,0
C001522,-0.000693,-0.000693,-0.148071,0.993935,Sleeping Dogs,1,1
C001523,-0.000477,-0.000477,0.106382,0.000325,Sleeping Dogs,1,0
C001524,-0.008905,-0.008905,0.142447,0.001032,Sleeping Dogs,1,0
C001525,-0.000341,-0.000341,-0.130789,0.000647,Sleeping Dogs,1,0
C001526,-0.004549,-0.004549,-0.24136,0.002217,Sleeping Dogs,0,0
C001527,-0.000391,-0.000391,0.120337,0.000379,Sleeping Dogs,1,0
C001528,0.000942,0.000942,0.026186,0.001512,Sure Things,0,0
C001529,0.000273,0.000273,0.085704,0.000862,Sure Things,1,0
C001530,-0.004095,-0.004095,0.019248,0.002891,Sleeping Dogs,0,0
C001531,0.000135,0.000135,0.30141,0.000759,Sure Things,1,0
C001532,8e-06,8e-06,0.057479,0.000574,Sure Things,0,0
C001533,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C001534,0.001613,0.001613,-0.069123,0.002403,Sure Things,0,0
C001535,-0.08073,-0.08073,0.154603,0.014381,Sleeping Dogs,1,0
C001536,-0.001924,-0.001924,-0.147617,0.000411,Sleeping Dogs,0,0
C001537,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C001538,0.001641,0.001641,0.170454,0.996842,Lost Causes,0,1
C001539,-0.000258,-0.000258,-0.019416,0.997416,Sleeping Dogs,1,1
C001540,-0.000447,-0.000447,0.0119,0.00022,Sleeping Dogs,0,0
C001541,0.000327,0.000327,-0.018323,0.000964,Sure Things,0,0
C001542,-0.000587,-0.000587,0.041807,0.000731,Sleeping Dogs,0,0
C001543,0.000125,0.000125,-0.069603,0.000762,Sure Things,0,0
C001544,-0.004634,-0.004634,-0.085275,0.001916,Sleeping Dogs,1,0
C001545,-0.000152,-0.000152,0.267692,0.00111,Sleeping Dogs,1,0
C001546,7.6e-05,7.6e-05,0.231119,0.000713,Sure Things,0,0
C001547,-0.000401,-0.000401,-0.149468,0.99778,Sleeping Dogs,1,1
C001548,-0.000493,-0.000493,0.143037,0.000562,Sleeping Dogs,1,0
C001549,0.0003,0.0003,0.144315,0.000978,Sure Things,1,0
C001550,0.000395,0.000395,0.002599,0.001248,Sure Things,0,0
C001551,0.009094,0.009094,-0.333486,0.011545,Sure Things,0,0
C001552,-0.011736,-0.011736,0.277701,0.008971,Sleeping Dogs,0,0
C001553,-0.000409,-0.000409,0.302029,0.000862,Sleeping Dogs,1,0
C001554,0.005446,0.005446,0.382427,0.006041,Sure Things,1,0
C001555,-0.0003,-0.0003,-0.125419,0.000274,Sleeping Dogs,0,0
C001556,0.000977,0.000977,0.192503,0.001842,Sure Things,0,0
C001557,-0.002282,-0.002282,-0.318113,0.002913,Sleeping Dogs,0,0
C001558,0.013812,0.013812,0.140134,0.014531,Sure Things,1,0
C001559,0.001141,0.001141,0.201265,0.001864,Sure Things,1,0
C001560,0.000257,0.000257,-0.166007,0.000642,Sure Things,0,0
C001561,-0.00054,-0.00054,-0.187318,0.000624,Sleeping Dogs,1,0
C001562,0.001898,0.001898,0.207044,0.003065,Sure Things,1,0
C001563,-0.752805,-0.752805,0.193163,0.033702,Sleeping Dogs,1,1
C001564,-0.000251,-0.000251,0.103431,0.000391,Sleeping Dogs,0,0
C001565,-0.000367,-0.000367,0.076878,0.000639,Sleeping Dogs,1,0
C001566,0.002215,0.002215,-0.052123,0.004169,Sure Things,0,0
C001567,0.000266,0.000266,0.1909,0.002409,Sure Things,1,0
C001568,-0.000379,-0.000379,-0.287486,0.000559,Sleeping Dogs,0,0
C001569,0.011595,0.011595,-0.12536,0.013757,Sure Things,1,0
C001570,0.019785,0.019785,0.431458,0.024685,Sure Things,1,0
C001571,-7.6e-05,-7.6e-05,0.04367,0.000471,Sleeping Dogs,1,0
C001572,-0.000179,-0.000179,0.054198,0.00045,Sleeping Dogs,0,0
C001573,-0.070802,-0.070802,-0.000259,0.020506,Sleeping Dogs,0,0
C001574,1.5e-05,1.5e-05,0.029281,0.000789,Sure Things,1,0
C001575,0.001308,0.001308,-0.122686,0.001863,Sure Things,0,0
C001576,0.001688,0.001688,0.061473,0.998401,Lost Causes,1,1
C001577,-0.00029,-0.00029,-0.098184,0.000683,Sleeping Dogs,1,0
C001578,0.000167,0.000167,0.394297,0.000753,Sure Things,1,0
C001579,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,1,1
C001580,-7.3e-05,-7.3e-05,0.200041,0.000652,Sleeping Dogs,1,0
C001581,-0.000153,-0.000153,-0.26217,0.000692,Sleeping Dogs,0,0
C001582,-0.001226,-0.001226,-0.008511,0.001988,Sleeping Dogs,1,0
C001583,-0.003605,-0.003605,0.008834,0.001184,Sleeping Dogs,0,0
C001584,0.016982,0.016982,0.201608,0.997406,Lost Causes,1,1
C001585,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C001586,-4.2e-05,-4.2e-05,0.224198,0.000908,Sleeping Dogs,1,0
C001587,-7.4e-05,-7.4e-05,-0.278779,0.000688,Sleeping Dogs,0,0
C001588,0.000304,0.000304,-0.119789,0.000917,Sure Things,0,0
C001589,-0.007417,-0.007417,-0.050435,0.007163,Sleeping Dogs,1,0
C001590,-0.000188,-0.000188,0.115618,0.000437,Sleeping Dogs,0,0
C001591,-0.000172,-0.000172,0.074732,0.000614,Sleeping Dogs,1,0
C001592,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C001593,-0.000473,-0.000473,-0.035681,0.000605,Sleeping Dogs,0,0
C001594,-0.00186,-0.00186,0.013408,0.000894,Sleeping Dogs,0,0
C001595,-0.00016,-0.00016,0.36592,0.000677,Sleeping Dogs,1,0
C001596,0.000339,0.000339,0.031004,0.000907,Sure Things,0,0
C001597,0.001289,0.001289,0.118482,0.001933,Sure Things,0,0
C001598,-0.119441,-0.119441,-0.089928,0.00212,Sleeping Dogs,0,0
C001599,-0.000239,-0.000239,-0.024624,0.000309,Sleeping Dogs,1,0
C001600,0.000356,0.000356,0.069258,0.000984,Sure Things,0,0
C001601,-0.00531,-0.00531,0.012357,0.005736,Sleeping Dogs,1,0
C001602,-4.9e-05,-4.9e-05,-0.14615,0.00054,Sleeping Dogs,0,0
C001603,0.000456,0.000456,-0.010712,0.998649,Lost Causes,1,1
C001604,-0.0001,-0.0001,-0.009369,0.000562,Sleeping Dogs,1,0
C001605,-0.859394,-0.859394,0.212259,0.133178,Sleeping Dogs,0,0
C001606,0.000151,0.000151,0.336941,0.001216,Sure Things,1,0
